state_code,district_code,district_name,district_key,households_2011,persons_2011,males_2011,females_2011,rural_pop_2011,rural_hh_2011,urban_pop_2011,urban_hh_2011,urban_pct_2011,persons_2001,males_2001,females_2001,rural_2001,number_of_households_2001,scheduled_caste_population_2001,scheduled_tribe_population_2001,persons__literate_2001,persons__literacy_rate_2001,males__literatacy_rate_2001,females__literacy_rate_2001,total_educated_2001,below_primary_2001,primary_2001,middle_2001,matric_higher_secondary_diploma_2001,graduate_and_above_2001,x0___4_years_2001,x5___14_years_2001,x15___59_years_2001,total_workers_2001,main_workers_2001,marginal_workers_2001,non_workers_2001,total_inhabited_villages_2001,drinking_water_facilities_2001,safe_drinking_water_2001,primary_school_2001,middle_schools_2001,college_2001,medical_facility_2001,primary_health_centre_2001,bus_services_2001,paved_approach_road_2001,permanent_house_2001,semi_permanent_house_2001,temporary_house_2001,villages_inhabited,villages_uninhabited,towns,area_sqkm,pop_per_sqkm,pincodes
21,398,Koraput,koraput,337677,1379647,678809,700838,1153478,282783,226169,54894,16.39,1180637.0,590743.0,589894.0,982188,284876.0,,585830,350044.0,35.72,47.2,24.26,350044.0,106236.0,93337.0,43481.0,66172.0,21567.0,131988.0,291370.0,687502.0,570435.0,353367.0,217068.0,610202.0,1922.0,1922.0,1867.0,1234.0,199,9,254.0,50,260,417,25.1,25.9,49.0,1941,101,7,8807,156.65345747700692,"[763001, 763002, 763003, 763004, 763008, 764001, 764002, 764003, 764004, 764005, 764006, 764011, 764014, 764020, 764021, 764027, 764028, 764036, 764037, 764038, 764039, 764040, 764042, 764056, 764057, 764058, 764081]"
21,399,Malkangiri  ,malkangiri,137599,613192,303624,309568,563664,126225,49528,11374,8.08,504198.0,252507.0,251691.0,469582,109483.0,,289538,126498.0,30.53,40.14,20.91,126498.0,44192.0,38736.0,18120.0,15959.0,3806.0,58127.0,136175.0,280097.0,247624.0,154179.0,93445.0,256574.0,979.0,933.0,886.0,543.0,109,2,119.0,26,85,197,12.9,38.8,48.2,995,60,3,5791,105.8870661371093,"[764045, 764046, 764047, 764048, 764051, 764052, 764086, 764087]"
22,400,Koriya,koriya,153274,658917,334737,324180,453618,108193,205299,45081,31.16,586327.0,301251.0,285076.0,411536,118828.0,,260040,306668.0,63.09,75.68,49.73,306668.0,103521.0,85487.0,42217.0,41975.0,14373.0,67977.0,152921.0,329739.0,279826.0,181837.0,97989.0,306501.0,650.0,650.0,645.0,562.0,114,1,48.0,13,47,130,23.1,76.5,0.5,623,13,8,6604,99.77543912780133,"[497331, 497335, 497339, 497442, 497446, 497447, 497448, 497449, 497451, 497553, 497555, 497557, 497559, 497773, 497778]"
22,401,Surguja,surguja,526049,2359886,1193129,1166757,2116965,476467,242921,49582,10.29,1972094.0,1000050.0,972044.0,1834913,383217.0,,1076669,873459.0,54.79,67.63,41.57,873459.0,296575.0,220260.0,115576.0,101299.0,33241.0,257133.0,506650.0,1063505.0,982041.0,605013.0,377028.0,990053.0,1769.0,1745.0,1742.0,1713.0,468,7,508.0,49,321,540,6.0,92.6,1.4,1746,4,16,15732,150.00546656496314,"[497001, 497101, 497111, 497114, 497116, 497117, 497119, 497220, 497223, 497224, 497225, 497226, 497229, 497231, 497235, 497333]"
22,402,Jashpur ,jashpur,192570,851669,424747,426922,775677,176032,75992,16538,8.92,743160.0,371697.0,371463.0,708965,148792.0,,469953,395548.0,63.77,75.16,52.44,395548.0,130597.0,103656.0,62225.0,50922.0,13790.0,82856.0,184352.0,413179.0,397898.0,261952.0,135946.0,345262.0,764.0,760.0,760.0,749.0,202,3,304.0,42,125,171,4.7,95.0,0.3,754,1,5,5838,145.88369304556355,"[496118, 496220, 496223, 496224, 496225, 496227, 496245, 496330, 496331, 496334, 496336, 496338]"
22,403,Raigarh,raigarh,367962,1493984,750278,743706,1247682,312800,246302,55162,16.49,1265529.0,634597.0,630932.0,1096073,268609.0,,447703,746495.0,70.16,82.7,57.62,746495.0,268796.0,204985.0,99568.0,86502.0,30355.0,140095.0,290277.0,727342.0,601564.0,430725.0,170839.0,663965.0,1433.0,1410.0,1409.0,1350.0,339,3,279.0,20,253,370,17.2,78.9,3.9,1426,40,10,7086,210.83601467682755,"[496001, 496005, 496100, 496107, 496108, 496109, 496111, 496113, 496115, 496116, 496440, 496445, 496450, 496551, 496554, 496661, 496665]"
22,404,Korba ,korba,280073,1206640,612915,593725,760350,180218,446290,99855,36.99,1011823.0,515147.0,496676.0,644860,203104.0,,419889,518372.0,61.71,75.86,46.99,518372.0,164517.0,137964.0,79124.0,93719.0,33634.0,117885.0,260457.0,572919.0,431002.0,302248.0,128754.0,580821.0,710.0,707.0,707.0,674.0,203,3,214.0,25,124,201,31.4,67.2,1.4,707,12,7,6598,182.87966050318278,"[495445, 495446, 495447, 495448, 495449, 495450, 495452, 495454, 495455, 495674, 495677, 495682, 495683]"
22,405,Janjgir - Champa,janjgirchampa,364532,1619707,815717,803990,1394646,316344,225061,48188,13.9,1317431.0,659388.0,658043.0,1172112,254080.0,,153069,720507.0,65.94,81.82,50.14,720507.0,261370.0,185071.0,110150.0,119079.0,28440.0,155099.0,344849.0,701346.0,575923.0,411510.0,164413.0,741508.0,889.0,888.0,888.0,871.0,292,7,308.0,31,233,342,30.1,69.0,0.9,881,11,15,3853,420.3755515182974,"[495553, 495554, 495556, 495557, 495559, 495671, 495687, 495688, 495689, 495692, 495695]"
22,406,Bilaspur,bilaspur,600822,2663629,1351574,1312055,1983759,456635,679870,144187,25.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1566,33,20,8272,322.0054400386847,
22,407,Kabeerdham,kabeerdham,178446,822526,412058,410468,735131,159300,87395,19146,10.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957,49,6,4235,194.22101534828806,
22,408,Rajnandgaon,rajnandgaon,318488,1537133,762855,774278,1264621,258688,272512,59800,17.73,1283224.0,634342.0,648882.0,1051577,246524.0,,341688,823076.0,77.21,87.17,67.55,823076.0,265489.0,223080.0,116435.0,91107.0,31552.0,152856.0,312094.0,719023.0,649401.0,558996.0,90405.0,633823.0,1605.0,1595.0,1595.0,1484.0,351,8,343.0,23,403,630,19.8,79.0,1.2,1600,53,8,8070,190.47496902106568,"[491229, 491441, 491444, 491445, 491557, 491558, 491661, 491665, 491666, 491668, 491881, 491885]"
22,409,Durg,durg,701707,3343872,1682101,1661771,2059107,424294,1284765,277413,38.42,2810436.0,1417893.0,1392543.0,1738127,543486.0,,348801,1793890.0,75.62,86.43,64.64,1793890.0,543973.0,466403.0,265099.0,338969.0,116771.0,305754.0,682210.0,1612776.0,1162833.0,965624.0,197209.0,1647603.0,1776.0,1762.0,1760.0,1698.0,529,13,669.0,76,453,860,39.4,59.3,1.4,1761,12,25,8535,391.7834797891037,"[490001, 490006, 490009, 490011, 490020, 490021, 490022, 490023, 490024, 490025, 490026, 490036, 490042, 491001, 491107, 491111, 491221, 491222, 491223, 491225, 491226, 491227, 491228, 491331, 491332, 491335, 491337, 491338, 491340, 491771, 491993]"
22,410,Raipur,raipur,871225,4063872,2048186,2015686,2580583,555578,1483289,315647,36.5,3016930.0,1523925.0,1493005.0,2099312,581582.0,,365273,1713653.0,68.51,81.97,54.81,1713653.0,571410.0,462342.0,234779.0,268987.0,121842.0,358976.0,765137.0,1672204.0,1264663.0,961507.0,303156.0,1752267.0,2124.0,2101.0,2100.0,1987.0,530,10,696.0,35,267,857,40.7,58.0,1.3,2094,55,26,12383,328.18153920697733,"[492001, 492002, 492003, 492004, 492005, 492008, 492009, 492010, 492012, 492013, 492014, 492015, 492099, 492101, 492109, 493101, 493111, 493113, 493114, 493116, 493118, 493195, 493196, 493221, 493222, 493225, 493228, 493229, 493331, 493332, 493335, 493338, 493344, 493441, 493526, 493559, 493661, 493881, 493885, 493888, 493889, 493890, 493992, 493996]"
22,411,Mahasamund,mahasamund,248561,1032754,511967,520787,912602,221535,120152,27026,11.63,860257.0,426201.0,434056.0,762577,176607.0,,232485,484836.0,67.01,81.08,53.3,484836.0,175408.0,142893.0,65748.0,55893.0,17560.0,94599.0,203795.0,486852.0,411747.0,300907.0,110840.0,448510.0,1111.0,1103.0,1102.0,1014.0,201,1,279.0,18,107,304,28.0,70.9,1.2,1112,33,6,4790,215.6062630480167,"[493445, 493448, 493449, 493554, 493555, 493558]"
22,412,Dhamtari ,dhamtari,170951,799781,397897,401884,650586,138455,149195,32496,18.65,706591.0,352524.0,354067.0,613007,130407.0,,185515,441921.0,74.89,86.51,63.39,441921.0,155851.0,130136.0,63651.0,51119.0,15880.0,81267.0,170647.0,400921.0,354230.0,268236.0,85994.0,352361.0,629.0,628.0,627.0,575.0,144,2,261.0,15,70,194,32.1,66.1,1.7,619,30,6,4084,195.83276199804115,"[493662, 493770, 493773, 493776, 493778]"
22,413,Uttar Bastar Kanker,uttarbastarkanker,160937,748941,373338,375603,672180,143139,76761,17798,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063,7,6,7161,104.58609132802681,
22,414,Bastar,bastar,311538,1413199,698487,714712,1219705,268258,193494,43280,13.69,1306673.0,649801.0,656872.0,1176652,259798.0,,866488,471780.0,43.91,56.32,31.64,471780.0,183735.0,110533.0,61122.0,56155.0,19533.0,158366.0,338396.0,734255.0,687415.0,407252.0,280163.0,619258.0,1461.0,1375.0,1375.0,1230.0,305,2,281.0,48,107,467,10.6,82.2,7.2,1128,22,6,10470,134.97602674307547,"[494001, 494010, 494221, 494222, 494223, 494224, 494226, 494228, 494229, 494230, 494331, 494347, 494442]"
22,415,Narayanpur,narayanpur,27982,139820,70104,69716,117714,23068,22106,4914,15.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375,37,1,4653,30.04943047496239,
22,416,Dakshin Bastar Dantewada,dakshinbastardantewada,120850,533638,264142,269496,437405,98275,96233,22575,18.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590,18,8,8298,64.30923114003375,
22,417,Bijapur,bijapur,54757,255230,128663,126567,225630,48289,29600,6468,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,129,3,8530,29.921453692848768,
23,418,Sheopur ,sheopur,146043,687861,361784,326077,580509,125522,107352,20521,15.61,559495.0,295297.0,264198.0,470924,96898.0,,120482,207536.0,46.4,61.76,29.07,207536.0,82746.0,57015.0,27245.0,22433.0,7261.0,74895.0,166313.0,286262.0,229277.0,152553.0,76724.0,330218.0,527.0,525.0,524.0,438.0,77,1,159.0,10,195,220,62.3,29.6,8.1,516,66,3,6606,104.1267029972752,"[476332, 476335, 476337, 476339, 476355]"
23,419,Morena,morena,362646,1965970,1068417,897553,1495508,284541,470462,78105,23.93,1592714.0,874089.0,718625.0,1249409,237803.0,,12974,837828.0,64.74,79.89,46.24,837828.0,261979.0,224989.0,157372.0,137803.0,35535.0,200056.0,458767.0,826768.0,590599.0,451530.0,139069.0,1002115.0,782.0,776.0,775.0,736.0,308,2,368.0,16,142,377,79.5,9.4,11.2,775,40,9,4989,394.06093405492084,"[476001, 476111, 476115, 476134, 476219, 476221, 476224, 476228, 476229, 476444, 476554]"
23,420,Bhind,bhind,299233,1703005,926843,776162,1270083,226671,432922,72562,25.42,1428559.0,780902.0,647657.0,1089626,215478.0,,6720,827663.0,70.52,83.19,55.23,827663.0,229884.0,220817.0,173169.0,147085.0,33425.0,171848.0,390079.0,749712.0,525370.0,396769.0,128601.0,903189.0,889.0,887.0,887.0,864.0,388,2,427.0,19,123,380,66.6,20.2,13.1,890,47,12,4459,381.9253195783808,"[477001, 477105, 477111, 477116, 477117, 477222, 477227, 477331, 477333, 477335, 477441, 477445, 477446, 477447, 477449, 477555, 477557, 477566, 477660]"
23,421,Gwalior,gwalior,383845,2032036,1090327,941709,758244,144494,1273792,239351,62.69,1632109.0,883317.0,748792.0,649101,272242.0,,56948,955356.0,69.38,80.36,56.4,955356.0,222358.0,225628.0,165751.0,208973.0,117832.0,170809.0,424401.0,929221.0,530629.0,441815.0,88814.0,1101480.0,612.0,611.0,611.0,558.0,223,2,246.0,13,197,355,77.4,17.0,5.6,618,37,11,4560,445.6219298245614,"[474001, 474002, 474003, 474004, 474005, 474006, 474007, 474008, 474009, 474010, 474011, 474012, 474015, 474020, 475001, 475002, 475005, 475220, 475330]"
23,422,Datia,datia,160215,786754,420157,366597,604772,126017,181982,34198,23.13,628240.0,338232.0,290008.0,490691,107129.0,,9977,373358.0,71.83,84.29,57.23,373358.0,118626.0,106846.0,59474.0,44598.0,15050.0,74310.0,163686.0,338029.0,316020.0,226330.0,89690.0,312220.0,551.0,546.0,545.0,512.0,128,1,197.0,9,129,197,66.0,33.4,0.6,586,45,5,2902,271.1075120606478,"[475335, 475336, 475661, 475671, 475673, 475675, 475682, 475685]"
23,423,Shivpuri,shivpuri,359969,1726050,919795,806255,1430627,304287,295423,55682,17.12,1441950.0,776190.0,665760.0,1202277,241868.0,,161393,682555.0,58.86,74.11,40.84,682555.0,270972.0,169556.0,83562.0,70328.0,26478.0,191761.0,402052.0,750331.0,652270.0,507173.0,145097.0,789680.0,1353.0,1348.0,1343.0,1166.0,243,1,375.0,16,237,300,73.5,22.1,4.3,1305,112,7,10066,171.47327637591894,"[473551, 473585, 473638, 473660, 473662, 473665, 473670, 473770, 473774, 473775, 473781, 473793, 473865, 473880, 473990, 473995]"
23,424,Tikamgarh,tikamgarh,296116,1445166,760355,684811,1195293,249777,249873,46339,17.29,1202998.0,637913.0,565085.0,990265,207821.0,,51957,542498.0,55.73,68.68,40.99,542498.0,168469.0,155317.0,91542.0,76369.0,19113.0,157126.0,325782.0,636195.0,566177.0,395575.0,170602.0,636821.0,865.0,863.0,863.0,808.0,229,1,279.0,17,220,276,77.6,22.1,0.2,878,85,13,5048,286.2848652931854,"[472005, 472101, 472115, 472118, 472221, 472246, 472331, 472336, 472337, 472339, 472442, 472445, 472446, 472447]"
23,425,Chhatarpur,chhatarpur,356297,1762375,936121,826254,1363359,281870,399016,74427,22.64,1474723.0,788933.0,685790.0,1150428,251334.0,,51593,631370.0,53.26,65.28,39.26,631370.0,210897.0,187015.0,96146.0,82056.0,31240.0,197553.0,412491.0,755554.0,592470.0,441443.0,151027.0,882253.0,1080.0,1075.0,1072.0,970.0,238,-,407.0,28,274,345,42.2,57.3,0.5,1085,102,16,8687,202.87498561068264,"[471001, 471101, 471105, 471111, 471201, 471301, 471311, 471313, 471315, 471318, 471405, 471408, 471411, 471501, 471510, 471515, 471516, 471525, 471606, 471625]"
23,426,Panna,panna,228709,1016520,533480,483040,891185,203539,125335,25170,12.33,856558.0,450549.0,406009.0,748374,166649.0,,131796,420622.0,61.36,73.33,47.97,420622.0,136741.0,105010.0,59739.0,48604.0,13871.0,117405.0,231917.0,447757.0,373605.0,261183.0,112422.0,482953.0,955.0,948.0,941.0,811.0,200,-,230.0,15,159,241,21.7,76.9,1.3,947,64,6,7135,142.46951646811493,"[488001, 488050, 488051, 488059, 488220, 488222, 488333, 488441, 488442, 488443, 488446, 488448]"
23,427,Sagar,sagar,517850,2378458,1256257,1122201,1669662,379437,708796,138413,29.8,2021987.0,1073205.0,948782.0,1431080,376379.0,,196472,1118993.0,67.73,79.41,54.35,1118993.0,344354.0,343146.0,182697.0,160798.0,64817.0,256474.0,532270.0,1085128.0,839763.0,637857.0,201906.0,1182224.0,1901.0,1891.0,1887.0,1427.0,320,3,379.0,24,360,436,50.2,48.4,1.4,1901,174,20,10252,231.9994147483418,"[470001, 470002, 470003, 470004, 470021, 470051, 470113, 470115, 470117, 470118, 470119, 470120, 470124, 470125, 470221, 470223, 470226, 470227, 470228, 470229, 470232, 470235, 470335, 470337, 470339, 470441, 470442, 470669]"
23,428,Damoh,damoh,297608,1264219,661873,602346,1013668,245928,250551,51680,19.82,1083949.0,570229.0,513720.0,879598,218777.0,,136175,548331.0,61.75,74.67,47.3,548331.0,191662.0,165303.0,88125.0,68512.0,21804.0,136028.0,282493.0,586179.0,486486.0,348890.0,137596.0,597463.0,1175.0,1172.0,1159.0,910.0,169,3,272.0,14,229,372,61.3,37.8,0.9,1176,34,9,7306,173.03846153846155,"[470661, 470663, 470664, 470666, 470672, 470673, 470675, 470771, 470772, 470775, 470880, 470881]"
23,429,Satna,satna,478741,2228935,1157495,1071440,1754517,385786,474418,92955,21.28,1870104.0,971396.0,898708.0,1484551,346977.0,,268104,984833.0,64.61,77.14,51.05,984833.0,270655.0,273238.0,176370.0,175804.0,54531.0,238135.0,501756.0,988261.0,745244.0,554667.0,190577.0,1124860.0,1817.0,1811.0,1801.0,1389.0,370,3,456.0,33,316,554,31.3,68.0,0.8,1799,185,13,7502,297.1121034390829,"[485001, 485005, 485111, 485112, 485113, 485114, 485115, 485221, 485226, 485334, 485441, 485446, 485447, 485551, 485661, 485666, 485771, 485772, 485773, 485774, 485775, 485778, 485881]"
23,430,Rewa,rewa,526065,2365106,1225100,1140006,1969321,450297,395785,75768,16.73,1973306.0,1016687.0,956619.0,1652743,362657.0,,254061,991410.0,62.01,75.65,47.58,991410.0,259468.0,235155.0,181747.0,230974.0,62859.0,254674.0,547048.0,1009454.0,862959.0,585034.0,277925.0,1110347.0,2415.0,2398.0,2396.0,1545.0,473,6,607.0,27,266,681,21.9,77.1,1.0,2408,311,13,6314,374.5812480202724,"[486001, 486002, 486003, 486005, 486006, 486111, 486114, 486115, 486117, 486123, 486220, 486223, 486226, 486331, 486333, 486335, 486338, 486340, 486341, 486440, 486441, 486445, 486446, 486447, 486448, 486450, 486451, 486550, 486553, 486556]"
23,431,Umaria,umaria,145024,644758,330674,314084,534214,121241,110544,23783,17.15,515963.0,265128.0,250835.0,432830,102358.0,,227250,247303.0,59.13,72.89,44.54,247303.0,79522.0,71069.0,37845.0,32713.0,9839.0,67146.0,135911.0,278252.0,217537.0,141725.0,75812.0,298426.0,589.0,588.0,583.0,513.0,127,-,157.0,10,88,190,19.1,79.4,1.5,594,59,7,4076,158.18400392541707,"[484551, 484552, 484661, 484664, 484665]"
23,432,Neemuch ,neemuch,179746,826067,422653,403414,580837,131201,245230,48545,29.69,726070.0,372419.0,353651.0,523100,136981.0,,61790,403371.0,66.16,82.53,48.99,403371.0,136773.0,118653.0,58700.0,57330.0,21828.0,80083.0,173707.0,416857.0,348262.0,282243.0,66019.0,377808.0,674.0,674.0,674.0,582.0,207,-,168.0,20,259,269,63.2,34.9,1.9,675,123,10,4256,194.09468984962405,"[458110, 458113, 458116, 458118, 458220, 458226, 458228, 458330, 458336, 458441, 458468, 458470]"
23,433,Mandsaur,mandsaur,286808,1340411,682851,657560,1062807,230413,277604,56395,20.71,1183724.0,605119.0,578605.0,963020,216671.0,,37526,694046.0,70.31,85.24,54.73,694046.0,267830.0,201202.0,91746.0,77417.0,26142.0,134713.0,289725.0,665618.0,570329.0,454507.0,115822.0,613395.0,906.0,896.0,896.0,830.0,224,1,300.0,39,300,292,38.8,59.1,2.0,893,40,11,5535,242.17000903342367,"[458001, 458002, 458389, 458556, 458558, 458664, 458667, 458669, 458771, 458775, 458778, 458880, 458883, 458888, 458895, 458990]"
23,434,Ratlam,ratlam,296683,1455069,738241,716828,1020038,211854,435031,84829,29.9,1215393.0,620862.0,594531.0,846959,217701.0,,314704,672715.0,67.17,79.52,54.28,672715.0,228073.0,170031.0,84966.0,83957.0,36427.0,145317.0,309425.0,674085.0,547852.0,405049.0,142803.0,667541.0,1053.0,1027.0,1027.0,962.0,243,-,200.0,20,356,517,33.6,64.1,2.2,1053,16,10,4861,299.335321950216,"[457001, 457114, 457118, 457119, 457222, 457226, 457331, 457333, 457336, 457339, 457340, 457441, 457555]"
23,435,Ujjain,ujjain,391438,1986864,1016289,970575,1207651,238950,779213,152488,39.22,1710982.0,882871.0,828111.0,1048195,298036.0,,53230,1014882.0,70.86,83.05,57.87,1014882.0,323692.0,263266.0,135370.0,143351.0,71378.0,189458.0,419064.0,951616.0,755288.0,588377.0,166911.0,955694.0,1096.0,1084.0,1083.0,1040.0,203,3,257.0,16,252,302,43.2,54.2,2.7,1095,6,9,6091,326.1966836315876,"[456001, 456003, 456006, 456010, 456221, 456222, 456224, 456313, 456331, 456335, 456337, 456440, 456441, 456443, 456550, 456661, 456664, 456665, 456668, 456770, 456771, 456776]"
23,436,Shajapur,shajapur,300025,1512681,780520,732161,1219133,244243,293548,55782,19.41,1290685.0,669852.0,620833.0,1051455,219796.0,,35302,748357.0,70.86,83.29,57.42,748357.0,311722.0,192607.0,79001.0,62864.0,22546.0,159993.0,331675.0,689926.0,629791.0,436444.0,193347.0,660894.0,1068.0,1064.0,1062.0,993.0,222,3,209.0,15,197,340,39.2,59.5,1.3,1071,36,13,6195,244.1777239709443,"[465001, 465106, 465110, 465113, 465116, 465118, 465220, 465223, 465226, 465227, 465230, 465333, 465335, 465337, 465339, 465441, 465445, 465447, 465449, 465550]"
23,437,Dewas,dewas,308871,1563715,805359,758356,1111956,221276,451759,87595,28.89,1308223.0,677866.0,630357.0,949876,226155.0,,215151,656369.0,60.94,75.74,45.03,656369.0,220886.0,184452.0,102164.0,98489.0,30072.0,157265.0,346303.0,700742.0,580422.0,429159.0,151263.0,727801.0,1061.0,1059.0,1057.0,944.0,228,2,356.0,25,187,237,42.8,54.1,3.1,1057,57,13,7020,222.7514245014245,"[455001, 455111, 455115, 455116, 455118, 455221, 455223, 455227, 455332, 455336, 455339, 455440, 455459]"
23,438,Dhar,dhar,425914,2185793,1112725,1073068,1772572,339173,413221,86741,18.9,1740329.0,890416.0,849913.0,1452145,302701.0,,948434,735243.0,52.45,65.75,38.57,735243.0,253090.0,197874.0,101520.0,102712.0,33387.0,232371.0,471230.0,924049.0,811415.0,595586.0,215829.0,928914.0,1473.0,1467.0,1454.0,1312.0,412,4,752.0,48,438,615,40.3,57.9,1.8,1477,58,13,8153,268.0967741935484,"[454001, 454010, 454111, 454116, 454221, 454331, 454335, 454441, 454446, 454449, 454552, 454660, 454665, 454773, 454774, 454775]"
23,439,Indore,indore,649540,3276697,1699627,1577070,848988,159400,2427709,490140,74.09,2465827.0,1289352.0,1176475.0,735464,447478.0,,163872,1575436.0,75.15,84.6,64.81,1575436.0,310857.0,370687.0,271803.0,367120.0,228758.0,253263.0,567352.0,1469787.0,893669.0,766796.0,126873.0,1572158.0,625.0,625.0,622.0,574.0,195,4,227.0,38,208,313,66.7,31.1,2.2,614,15,24,3898,840.6097998973833,"[452001, 452002, 452003, 452005, 452006, 452007, 452009, 452010, 452011, 452012, 452013, 452014, 452015, 452016, 452018, 452020, 453001, 453111, 453112, 453115, 453220, 453331, 453332, 453441, 453446, 453551, 453555, 453556, 453661, 453771]"
23,440,Khargone (West Nimar),khargonewestnimar,367988,1873046,953121,919925,1574190,309315,298856,58673,15.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1194,223,11,8025,233.4013707165109,
23,441,Barwani ,barwani,243277,1385881,699340,686541,1181812,204644,204069,38633,14.72,1081441.0,548609.0,532832.0,923466,170365.0,,724735,350354.0,41.53,50.96,31.82,350354.0,133509.0,91173.0,42023.0,42096.0,15095.0,165669.0,310876.0,531986.0,523750.0,390220.0,133530.0,557691.0,711.0,709.0,694.0,664.0,218,1,257.0,41,156,197,27.1,69.5,3.5,696,20,8,5427,255.36779067624838,"[451447, 451449, 451551, 451556, 451666, 451770, 451881]"
23,442,Rajgarh,rajgarh,345297,1545814,790212,755602,1269357,292018,276457,53279,17.88,1254085.0,649106.0,604979.0,1036763,216168.0,,47370,548640.0,53.7,69.14,37.1,548640.0,210266.0,148503.0,71331.0,62187.0,21871.0,157745.0,327914.0,660530.0,625494.0,438139.0,187355.0,628591.0,1677.0,1671.0,1669.0,1354.0,249,4,205.0,23,174,320,40.9,57.7,1.4,1677,51,13,6153,251.2293190313668,"[465661, 465667, 465669, 465674, 465677, 465679, 465680, 465683, 465685, 465687, 465689, 465691, 465697]"
23,443,Vidisha,vidisha,299676,1458875,769568,689307,1119257,232163,339618,67513,23.28,1214857.0,647838.0,567019.0,954490,214612.0,,59323,608083.0,61.83,74.23,47.4,608083.0,227187.0,183353.0,81228.0,66431.0,32781.0,158677.0,332091.0,627098.0,451787.0,346221.0,105566.0,763070.0,1533.0,1502.0,1501.0,1195.0,232,1,304.0,27,230,363,27.5,70.4,2.1,1536,78,7,7371,197.92090625423958,"[464001, 464111, 464113, 464114, 464220, 464221, 464224, 464226, 464228, 464258, 464331, 464337]"
23,444,Bhopal,bhopal,501805,2371061,1236130,1134931,454010,93058,1917051,408747,80.85,1843510.0,972649.0,870861.0,360792,350061.0,,60561,1159823.0,74.61,81.94,66.37,1159823.0,234329.0,247944.0,181511.0,277470.0,198979.0,196839.0,443196.0,1085046.0,591454.0,500524.0,90930.0,1252056.0,512.0,510.0,510.0,411.0,83,-,82.0,11,85,152,67.0,26.9,6.1,501,18,3,2772,855.3611111111111,"[462001, 462002, 462003, 462004, 462007, 462008, 462010, 462011, 462013, 462016, 462020, 462022, 462023, 462024, 462026, 462027, 462030, 462031, 462033, 462036, 462037, 462038, 462039, 462041, 462042, 462043, 462044, 462045, 462046, 462047, 462066, 462101, 462120, 463106, 463111]"
